OBJECTID,YEAR_,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,ALARM_DATE,CONT_DATE
13122,2004,CA,SCU,00000181,HIGHWAY,CDF,1,2,00003485,1,,624,624.93572998,2004/06/25 00:00:00+00,2004/06/28 00:00:00+00
13123,2004,CA,SCU,00000281,KINCAID,CDF,1,9,00004410,1,,1224,1224.85913086,2004/08/08 00:00:00+00,2004/08/15 00:00:00+00
13124,2004,CA,SCU,00000290,SAN_ANTONE,CDF,1,2,00004477,1,,250,211.60762024,2004/08/12 00:00:00+00,2004/08/20 00:00:00+00
13125,2004,CA,SCU,00010520,SILVER,LRA,1,7,00003929,1,,478,479.27722168,2004/07/15 00:00:00+00,2004/07/18 00:00:00+00
13126,2004,CA,SCU,00000225,CORRAL_HOLLOW,CDF,1,11,00003829,1,,875,875.49871826,2004/07/10 00:00:00+00,2004/07/10 00:00:00+00
13127,2004,CA,FKU,00000118,GATOS,CDF,6,11,00008513,1,,1000,1144.83764648,2004/07/11 00:00:00+00,2004/07/13 00:00:00+00
13128,2004,CA,BEU,00000257,CHUALAR,CDF,2,11,00002411,1,,343.18,343.18856812,2004/06/30 00:00:00+00,2004/06/30 00:00:00+00
13129,2004,CA,BEU,00000332,LAGUNA,CDF,6,5,00003141,1,,119,134.6842804,2004/08/09 00:00:00+00,2004/08/09 00:00:00+00
13130,2004,CA,BEU,00000119,PINECYN,CDF,6,11,00001204,1,,66,49.67436218,2004/04/10 00:00:00+00,2004/04/10 00:00:00+00
13131,2004,CA,BEU,00000262,RIVER RD,CDF,1,10,00002441,1,,20,18.11633873,2004/07/03 00:00:00+00,2004/07/03 00:00:00+00
13132,2004,CA,TUU,00000000,FRAZIER,CDF,8,14,00004886,1,,1563.67,1563.70361328,2004/05/07 00:00:00+00,1970/01/01 00:00:00+00
13133,1999,CA,LNU,00000000,LOOKOUT,CDF,,1,00005482,1,,,218.58869934,1999/09/14 00:00:00+00,1970/01/01 00:00:00+00
13134,1999,CA,LNU,00000000,BROWNS,CDF,,9,00003584,1,,,437.07562256,1999/07/05 00:00:00+00,1970/01/01 00:00:00+00
13135,1999,CA,LNU,00000000,ROAD 2,CDF,,14,00005945,1,,,443.28527832,1999/10/12 00:00:00+00,1970/01/01 00:00:00+00
13136,1999,CA,SHU,00006723,SPRING #5,CDF,,1,00000000,1,,,871.27301025,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00
13137,1999,CA,SHU,00006711,ROCK #4,CDF,,1,00000000,1,,,516.55688477,1999/09/23 00:00:00+00,1970/01/01 00:00:00+00
13138,1999,CA,TGU,00000232,DEHAVEN,CDF,,1,00002704,1,,,16883.89453125,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00
13139,1999,CA,TGU,00000231,ABRAHAM,CDF,,1,00002703,1,,,843.67376709,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00
13140,1999,CA,TGU,00000228,INKS,CDF,,1,00002698,1,,,5952.93554688,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00
13141,1999,CA,TGU,00000221,SEVENMILE,CDF,,1,00002689,1,,,132.46252441,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00
13142,1999,CA,TGU,00010313,DYE,CDF,,1,00002681,1,,,139.38587952,1999/08/23 00:00:00+00,1970/01/01 00:00:00+00
13143,2002,CA,MVU,00000598,MANZANITA#2,CDF,7,14,00004595,1,,210,214.90161133,2002/06/24 00:00:00+00,2002/06/24 00:00:00+00
13144,2002,CA,MVU,00000631,CANYON,CDF,6,14,00004750,1,,78,91.18798065,2002/06/29 00:00:00+00,2002/06/29 00:00:00+00
13145,2002,CA,MVU,00000892,WOODLAND,CDF,7,7,00006542,1,,275,244.30343628,2002/08/27 00:00:00+00,2002/08/27 00:00:00+00
13146,2002,CA,MVU,00001047,WILDCAT,CDF,6,14,00007718,1,,20,22.48634911,2002/10/07 00:00:00+00,2002/10/07 00:00:00+00
13147,2002,CA,MDF,00000049,BSFMU5,USF,2,1,00000000,1,,16,16.53854179,2002/07/22 00:00:00+00,2002/07/28 00:00:00+00
13148,2002,CA,MDF,00000051,BSFMU7,USF,1,1,00000000,1,,36,36.30458832,2002/07/23 00:00:00+00,2002/09/30 00:00:00+00
13149,2002,CA,MDF,00000019,MULDOON,USF,2,1,00000000,1,,40,38.9264679,2002/07/12 00:00:00+00,2002/07/29 00:00:00+00
13150,2002,CA,INF,00000066,PIUTE,USF,1,9,00000000,1,,391,391.62472534,2002/09/24 00:00:00+00,2002/10/20 00:00:00+00
13151,2002,CA,ENF,00000091,HUNTER,USF,6,5,00000000,1,,2400,545.36358643,2002/11/25 00:00:00+00,2002/11/25 00:00:00+00
13152,2002,CA,ENF,00000107,MUTTON,USF,6,5,00000000,1,,72,71.9832077,2002/11/25 00:00:00+00,2002/11/25 00:00:00+00
13153,1986,CA,LAC,00008986,WEBB FIRE,CCO,,14,00001021,1,,,84.04255676,1986/06/23 00:00:00+00,1970/01/01 00:00:00+00
13154,1986,CA,LAC,00000986,POPPY FIRE,CCO,,14,00007818,1,,,1162.14257813,1986/08/17 00:00:00+00,1970/01/01 00:00:00+00
13155,1986,CA,LAC,00006086,THE RANCH FIRE,CCO,,14,00961124,1,,,300.41619873,1986/06/12 00:00:00+00,1970/01/01 00:00:00+00
13156,1986,CA,LAC,00006586,ONION FIRE,CCO,,14,00931116,1,,,98.53499603,1986/08/19 00:00:00+00,1970/01/01 00:00:00+00
13157,1986,CA,LAC,00000000, ,CCO,,14,00000000,1,,,97.86769104,1986/06/08 00:00:00+00,1970/01/01 00:00:00+00
13158,1987,CA,SCU,00000063,GERBER,CDF,,2,00000791,1,,,1241.09814453,1987/05/07 00:00:00+00,1970/01/01 00:00:00+00
13159,1987,CA,SCU,00000074,GILL,CDF,,14,00000839,1,,,223.90841675,1987/05/09 00:00:00+00,1970/01/01 00:00:00+00
13160,1987,CA,LNU,00000195,HASWELL,CDF,,14,00001850,1,,,343.80307007,1987/06/26 00:00:00+00,1970/01/01 00:00:00+00
13161,1987,CA,MEU,00000292,TYLER,CDF,,7,00001232,1,,,426.48971558,1987/08/29 00:00:00+00,1970/01/01 00:00:00+00
13162,1987,CA,SCU,00000246,ROMERO,CDF,,14,00001713,1,,,897.60797119,1987/07/23 00:00:00+00,1970/01/01 00:00:00+00
13163,1987,CA,SLU,00000256,SLU-1544,CDF,,14,00001544,1,,,437.65252686,1987/07/08 00:00:00+00,1970/01/01 00:00:00+00
13164,1987,CA,MVU,00000664,WEEKEND,CDF,,9,00002354,1,,,138.73692322,1987/08/03 00:00:00+00,1970/01/01 00:00:00+00
13165,1987,CA,MVU,0000191.,ASSIST #177,CDF,,9,00000000,1,,,649.45910645,1987/10/03 00:00:00+00,1970/01/01 00:00:00+00
13166,1987,CA,MVU,00010150,ASSIST#101,CDF,,14,00001981,1,,,279.6786499,1987/07/04 00:00:00+00,1970/01/01 00:00:00+00
13167,1987,CA,MVU,00000970,HIGHLAND VALLEY RD.,CDF,,9,00003315,1,,,460.06671143,1987/10/03 00:00:00+00,1970/01/01 00:00:00+00
13168,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,1300.41687012,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13169,1987,CA,RRU,00000820,VERBNIA-STATE 820,CDF,,9,00018232,1,,,1317.82629395,1987/06/14 00:00:00+00,1970/01/01 00:00:00+00
13170,1987,CA,RRU,00001293,STATE 1293,CDF,,9,00026133,1,,,206.23852539,1987/08/22 00:00:00+00,1970/01/01 00:00:00+00
13171,1987,CA,RRU,00001587,STATE 1587,CDF,,2,00031099,1,,,3276.18261719,1987/10/03 00:00:00+00,1970/01/01 00:00:00+00
13172,1987,CA,RRU,00001458,STATE 1458,CDF,,7,00028365,1,,,773.90911865,1987/09/09 00:00:00+00,1970/01/01 00:00:00+00
13173,1987,CA,RRU,00000605,WINCHESTER#1,CDF,,14,00013938,1,,,1097.66186523,1987/05/07 00:00:00+00,1970/01/01 00:00:00+00
13174,1987,CA,RRU,00000000, ,CDF,,14,00000000,1,,,57.11382675,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13175,1987,CA,RRU,00000591,RECHE,CDF,,9,00013806,1,,,200.87635803,1987/05/06 00:00:00+00,1970/01/01 00:00:00+00
13176,1987,CA,RRU,00000000,RECHE,CDF,,14,00000000,1,,,862.71746826,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13177,1987,CA,LPF,00000033, ,USF,8,1,00000000,1,,300,372.73410034,1987/05/25 00:00:00+00,1987/06/02 00:00:00+00
13178,1987,CA,LPF,00000104,FISH,USF,8,9,00000000,1,,4205,4341.19824219,1987/10/01 00:00:00+00,1987/10/18 00:00:00+00
13179,1987,CA,VNC,00000000,TIERRA,CCO,,14,00000000,1,,,759.11950684,1987/07/20 00:00:00+00,1970/01/01 00:00:00+00
13180,1987,CA,VNC,00000000,PEPPERTREE CONTROLLE,CCO,,14,00000000,1,,,1088.33544922,1987/11/11 00:00:00+00,1970/01/01 00:00:00+00
13181,1987,CA,KRN,00000125,BOBFISH-KERN #14,CCO,,14,00010120,1,,,463.55639648,1987/07/09 00:00:00+00,1970/01/01 00:00:00+00
13182,1987,CA,BDU,00000010,CASHBAUGH,CDF,,14,00000031,1,,,599.92126465,1987/03/04 00:00:00+00,1970/01/01 00:00:00+00
13183,1987,CA,BDU,00000096,MAMMOTH,CDF,,14,000IN377,1,,,640.14208984,1987/08/22 00:00:00+00,1970/01/01 00:00:00+00
13184,1987,CA,BDU,00000064,GRANT,CDF,,14,000CD244,1,,,371.96591187,1987/07/14 00:00:00+00,1970/01/01 00:00:00+00
13185,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,74.19937897,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13186,1987,CA,BDU,00000501,BORDEN,CDF,,14,00002560,1,,,492.02227783,1987/09/03 00:00:00+00,1970/01/01 00:00:00+00
13187,1987,CA,SLU,00000318,PILITAS BLM-1836,CDF,,9,00001836,1,,,1223.81079102,1987/08/04 00:00:00+00,1970/01/01 00:00:00+00
13188,1987,CA,SLU,00000321,SLU 1848,CDF,,2,00001848,1,,,662.30511475,1987/08/05 00:00:00+00,1970/01/01 00:00:00+00
13189,1987,CA,SLU,00000139,SLU-0864,CDF,,14,00000864,1,,,3552.10351563,1987/05/05 00:00:00+00,1970/01/01 00:00:00+00
13190,1987,CA,SLU,00000282,SLU-1690,CDF,,8,00001690,1,,,231.10614014,1987/07/23 00:00:00+00,1970/01/01 00:00:00+00
13191,1987,CA,SLU,00000109,SLU-730,CDF,,14,00000730,1,,,7733.19775391,1987/04/19 00:00:00+00,1970/01/01 00:00:00+00
13192,1987,CA,SLU,00000152,SLU-966,CDF,,2,00000966,1,,,805.99530029,1987/05/14 00:00:00+00,1970/01/01 00:00:00+00
13193,1987,CA,LPF,00000106, ,USF,8,9,00000000,1,,750,1105.58935547,1987/09/03 00:00:00+00,1987/09/03 00:00:00+00
13194,1987,CA,BEU,00000262,ALEXANDER,CDF,,2,00001197,1,,,248.82832336,1987/07/23 00:00:00+00,1970/01/01 00:00:00+00
13195,1987,CA,FKU,00011023,FKU 5788,CDF,,5,00005788,1,,,938.57739258,1987/06/22 00:00:00+00,1970/01/01 00:00:00+00
13196,1987,CA,FKU,00000075,NUNEZ,CDF,,3,00004515,1,,,1479.21923828,1987/05/19 00:00:00+00,1970/01/01 00:00:00+00
13197,1987,CA,FKU,00000161,RED MOUNTAIN,CDF,,14,00008777,1,,,4454.45068359,1987/08/31 00:00:00+00,1970/01/01 00:00:00+00
13198,1987,CA,MVU,00000955,PALOMAR,CDF,8,5,00003324,1,Local Number 113,16100,15581.66992188,1987/10/03 00:00:00+00,1987/10/24 00:00:00+00
13199,1987,CA,CNF,00000100,SILVERADO,USF,8,7,00000000,1,,7700,7693.38427734,1987/09/09 00:00:00+00,1987/09/13 00:00:00+00
13200,1987,CA,RRU,00001275, ,CDF,,8,00025911,1,,,258.50360107,1987/08/20 00:00:00+00,1970/01/01 00:00:00+00
13201,1987,CA,RRU,00000161,RIVERSIDE,CDF,,8,00004126,1,,,330.19024658,1987/02/07 00:00:00+00,1970/01/01 00:00:00+00
13202,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,19.46125412,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13203,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,74.96022797,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13204,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,40.8923645,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13205,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,292.78839111,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13206,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,17.58368683,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13207,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,184.51345825,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13208,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,465.1607666,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13209,1987,CA,BDF,00000000,JEEP,USF,,14,00000000,1,,,1867.38879395,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13210,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,62.39503479,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13211,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,131.05198669,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13212,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,288.49017334,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13213,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,335.14480591,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13214,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,33.65345001,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13215,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,100.16697693,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13216,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,951.89837646,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13217,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,170.77659607,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13218,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,247.16876221,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13219,1987,CA,BDF,00000000, ,USF,,14,00000000,1,,,165.29046631,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13220,1987,CA,BDF,00000073,TRUCK,USF,8,2,00000000,1,,1000,1180.41516113,1987/05/31 00:00:00+00,1987/06/01 00:00:00+00
13221,1987,CA,BDU,00000774,SUMMIT,CDF,,2,00010228,1,,,561.92559814,1987/07/19 00:00:00+00,1970/01/01 00:00:00+00
13222,1987,CA,SHU,00000591,USFS #35 SHF (BALLY),CDF,,1,00004149,1,,,11094.4453125,1987/09/02 00:00:00+00,1970/01/01 00:00:00+00
13223,1987,CA,SHF,00000216, ,USF,,1,00000000,1,,,370.44696045,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13224,1987,CA,SHF,00000221, ,USF,,1,00000000,1,,,1733.99938965,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00
13225,1987,CA,SHF,00000302,STRAUSE,USF,8,1,00000000,1,,6180,8626.75878906,1987/08/30 00:00:00+00,1987/10/13 00:00:00+00
13226,1987,CA,SHF,00000298,RIPSTEIN,USF,8,1,00000000,1,,2262,4088.89819336,1987/08/30 00:00:00+00,1987/09/26 00:00:00+00
13227,1987,CA,SHF,00000285,GULCH,USF,8,1,00000000,1,,6800,6584.26318359,1987/08/30 00:00:00+00,1987/09/11 00:00:00+00
13228,1987,CA,SHF,00000289,BEAR,USF,8,1,00000000,1,,5750,4954.73144531,1987/08/30 00:00:00+00,1987/09/14 00:00:00+00
13229,1987,CA,SHF,00000287, ,USF,8,1,00000000,1,,950,1118.8782959,1987/08/30 00:00:00+00,1987/09/11 00:00:00+00
13230,1987,CA,SHF,00000288,TRINITY,USF,8,1,00000000,1,,1000,1307.62390137,1987/08/30 00:00:00+00,1987/09/12 00:00:00+00
13231,1988,CA,LPF,00000036,CAMP,USF,8,7,,,,5053,5814.84130859,1988/07/17 00:00:00+00,1988/07/22 00:00:00+00
13232,1994,CA,BDF,00000201,ESPERANZA,CDF,8,7,,,,657,1843.65734863,1994/08/21 00:00:00+00,1994/08/23 00:00:00+00
13233,1987,CA,CNF,00000005,OTAY #3,USF,,9,00000000,1,,,54.71277618,1987/06/02 00:00:00+00,1970/01/01 00:00:00+00
